Day fraction since midnight on	T (s)	Hydraulic Residence Time	pH probe (pH)
0.6260773423	1273	1.2609004	4.085826874
0.6260889082	1274	1.261890895	4.087611198
0.6261004871	1275	1.26288139	4.090294361
0.6261120661	1276	1.263871885	4.086527824
0.6261236306	1277	1.264862381	4.081197739
0.6261352047	1278	1.265852876	4.081931114
0.6261467858	1279	1.266843371	4.081421375
0.6261583679	1280	1.267833866	4.082372665
0.6261699361	1281	1.268824361	4.079653263
0.6261815077	1282	1.269814857	4.06868887
0.6261930842	1283	1.270805352	4.065374374
0.6262046558	1284	1.271795847	4.063625336
0.6262162316	1285	1.272786342	4.057265759
0.626227819	1286	1.273776837	4.053558826
0.626239382	1287	1.274767333	4.054602623
0.6262509592	1288	1.275757828	4.051843166
0.6262625286	1289	1.276748323	4.046473026
0.6262741034	1290	1.277738818	4.039655209
0.6262856713	1291	1.278729314	4.02953577
0.6262972468	1292	1.279719809	4.029064655
0.6263088253	1293	1.280710304	4.026430607
0.6263203987	1294	1.281700799	4.019104004
0.6263319729	1295	1.282691294	4.012253761
0.626343554	1296	1.28368179	4.010763645
0.6263551258	1297	1.284672285	4.011009216
0.6263666898	1298	1.28566278	4.012775421
0.6263782692	1299	1.286653275	4.007561207
0.6263898379	1300	1.28764377	4.007709026
0.6264014164	1301	1.288634266	4.006981373
0.6264129935	1302	1.289624761	4.003719807
0.6264245661	1303	1.290615256	4.002811909
0.6264361334	1304	1.291605751	4.001935959
0.6264477144	1305	1.292596246	4.001068592
0.6264592883	1306	1.293586742	3.998265028
0.6264708647	1307	1.294577237	3.995152235
0.6264824466	1308	1.295567732	3.992364883
0.6264940021	1309	1.296558227	3.991533279
0.6265055963	1310	1.297548722	3.985973835
0.6265171575	1311	1.298539218	3.984626293
0.6265287432	1312	1.299529713	3.984681368
0.6265403014	1313	1.300520208	3.984750271
0.626551882	1314	1.301510703	3.98502183
0.6265634589	1315	1.302501198	3.982420921
0.6265750254	1316	1.303491694	3.9802351
0.6265866032	1317	1.304482189	3.973990202
0.6265981901	1318	1.305472684	3.967020512
0.6266097512	1319	1.306463179	3.965562344
0.6266213247	1320	1.307453675	3.965157986
0.6266329007	1321	1.30844417	3.964964151
0.6266444673	1322	1.309434665	3.963945627
0.6266560428	1323	1.31042516	3.960781574
0.6266676176	1324	1.311415655	3.961495638
0.6266791951	1325	1.312406151	3.951908112
0.6266907831	1326	1.313396646	3.947988749
0.6267023451	1327	1.314387141	3.951692343
0.6267139112	1328	1.315377636	3.949319124
0.6267254874	1329	1.316368131	3.949069262
0.6267370656	1330	1.317358627	3.946741104
0.626748637	1331	1.318349122	3.942772865
0.6267602093	1332	1.319339617	3.936358452
0.6267717843	1333	1.320330112	3.93756175
0.6267833569	1334	1.321320607	3.936695337
0.626794945	1335	1.322311103	3.931577921
0.6268065166	1336	1.323301598	3.931730747
0.6268180839	1337	1.324292093	3.930197716
0.6268296535	1338	1.325282588	3.930551291
0.6268412337	1339	1.326273083	3.930540562
0.6268528006	1340	1.327263579	3.929003
0.6268643735	1341	1.328254074	3.923026323
0.6268759499	1342	1.329244569	3.923418522
0.6268875296	1343	1.330235064	3.922772884
0.6268991126	1344	1.33122556	3.918114901
0.6269106779	1345	1.332216055	3.916531086
0.6269222579	1346	1.33320655	3.910778284
0.6269338254	1347	1.334197045	3.904377699
0.6269453917	1348	1.33518754	3.903317213
0.626956979	1349	1.336178036	3.903021097
0.6269685432	1350	1.337168531	3.904731274
0.6269801216	1351	1.338159026	3.906831741
0.6269916966	1352	1.339149521	3.900980473
0.627003271	1353	1.340140016	3.894470215
0.6270148429	1354	1.341130512	3.88884306
0.6270264188	1355	1.342121007	3.888452292
0.6270379897	1356	1.343111502	3.887943983
0.6270495588	1357	1.344101997	3.889246464
0.6270611406	1358	1.345092492	3.886939049
0.6270727111	1359	1.346082988	3.88522315
0.6270842835	1360	1.347073483	3.882193804
0.6270958633	1361	1.348063978	3.875363588
0.6271074414	1362	1.349054473	3.877080679
0.6271190073	1363	1.350044968	3.878927708
0.6271305994	1364	1.351035464	3.878100395
0.6271421594	1365	1.352025959	3.872548819
0.627153726	1366	1.353016454	3.869184017
0.6271653084	1367	1.354006949	3.869345665
0.6271768889	1368	1.354997445	3.867901087
0.6271884569	1369	1.35598794	3.866253853
0.6272000366	1370	1.356978435	3.864552498
0.6272116043	1371	1.35796893	3.860743523
0.6272231799	1372	1.358959425	3.85675025
0.627234753	1373	1.359949921	3.857450247
0.6272463316	1374	1.360940416	3.856528521
0.6272578952	1375	1.361930911	3.858443022
0.6272694722	1376	1.362921406	3.855734825
0.6272810494	1377	1.363911901	3.855084181
0.6272926292	1378	1.364902397	3.850392342
0.6273041959	1379	1.365892892	3.849994183
0.6273157672	1380	1.366883387	3.850784779
0.6273273409	1381	1.367873882	3.850238323
0.6273389141	1382	1.368864377	3.851306915
0.6273504925	1383	1.369854873	3.849950314
0.6273620813	1384	1.370845368	3.848335743
0.627373643	1385	1.371835863	3.845414877
0.6273852127	1386	1.372826358	3.841358423
0.6273967896	1387	1.373816853	3.838476658
0.6274083608	1388	1.374807349	3.837450266
0.6274199391	1389	1.375797844	3.838629723
0.6274315067	1390	1.376788339	3.839945316
0.627443083	1391	1.377778834	3.834908485
0.627454654	1392	1.37876933	3.832992554
0.6274662343	1393	1.379759825	3.834310532
0.6274778001	1394	1.38075032	3.834255695
0.6274893888	1395	1.381740815	3.833309174
0.6275009596	1396	1.38273131	3.829768658
0.6275125236	1397	1.383721806	3.831091166
0.6275241163	1398	1.384712301	3.822785854
0.6275356798	1399	1.385702796	3.818703651
0.6275472457	1400	1.386693291	3.820840597
0.6275588228	1401	1.387683786	3.822786331
0.6275704044	1402	1.388674282	3.820508242
0.6275819822	1403	1.389664777	3.814763069
0.6275935461	1404	1.390655272	3.814999104
0.6276051228	1405	1.391645767	3.815086126
0.6276167089	1406	1.392636262	3.814964771
0.627628268	1407	1.393626758	3.812374592
0.6276398413	1408	1.394617253	3.808535814
0.6276514164	1409	1.395607748	3.808081865
0.6276629862	1410	1.396598243	3.805305004
0.627674567	1411	1.397588738	3.805247068
0.6276861346	1412	1.398579234	3.802998066
0.6276977167	1413	1.399569729	3.804716349
0.6277092832	1414	1.400560224	3.805237055
0.6277208649	1415	1.401550719	3.805855036
0.6277324322	1416	1.402541215	3.805799723
0.6277440132	1417	1.40353171	3.801656961
0.6277555953	1418	1.404522205	3.79479003
0.627767162	1419	1.4055127	3.793471575
0.6277787298	1420	1.406503195	3.793707371
0.6277903148	1421	1.407493691	3.794653893
0.6278018807	1422	1.408484186	3.794043064
0.6278134494	1423	1.409474681	3.794162512
0.627825023	1424	1.410465176	3.792659044
0.6278365993	1425	1.411455671	3.788279533
0.6278481798	1426	1.412446167	3.785154581
0.6278597557	1427	1.413436662	3.783722639
0.6278713374	1428	1.414427157	3.787506104
0.6278829033	1429	1.415417652	3.788724423
0.6278944738	1430	1.416408147	3.790071726
0.627906063	1431	1.417398643	3.791317225
0.6279176298	1432	1.418389138	3.784450293
0.6279291916	1433	1.419379633	3.780039549
0.6279407855	1434	1.420370128	3.780459404
0.6279523436	1435	1.421360623	3.780780792
0.627963923	1436	1.422351119	3.778683186
0.6279755019	1437	1.423341614	3.777519226
0.6279870649	1438	1.424332109	3.773895741
0.6279986399	1439	1.425322604	3.77427268
0.6280102136	1440	1.426313099	3.772161961
0.6280217892	1441	1.427303595	3.772626162
0.6280333582	1442	1.42829409	3.770210028
0.6280449381	1443	1.429284585	3.769768238
0.6280565143	1444	1.43027508	3.768967867
0.6280680877	1445	1.431265576	3.767651558
0.6280796764	1446	1.432256071	3.76768899
0.6280912351	1447	1.433246566	3.765900374
0.6281028119	1448	1.434237061	3.764973402
0.6281143757	1449	1.435227556	3.761507988
0.6281259649	1450	1.436218052	3.759721756
0.6281375283	1451	1.437208547	3.758604765
0.6281491018	1452	1.438199042	3.777262688
0.6281606809	1453	1.439189537	3.780902147
0.6281722477	1454	1.440180032	3.749725103
0.6281838287	1455	1.441170528	3.754978895
0.6281953946	1456	1.442161023	3.755676746
0.6282069763	1457	1.443151518	3.755981922
0.6282185477	1458	1.444142013	3.754153013
0.6282301256	1459	1.445132508	3.749948025
0.628241691	1460	1.446123004	3.751172781
0.6282532741	1461	1.447113499	3.749876976
0.6282648452	1462	1.448103994	3.74691391
0.6282764205	1463	1.449094489	3.743947029
0.6282879946	1464	1.450084984	3.74401474
0.62829957	1465	1.45107548	3.744864464
0.6283111361	1466	1.452065975	3.744656324
0.6283227096	1467	1.45305647	3.746460199
0.6283342865	1468	1.454046965	3.742791176
0.6283458669	1469	1.455037461	3.737622738
0.6283574497	1470	1.456027956	3.735022783
0.6283690131	1471	1.457018451	3.737112522
0.6283805811	1472	1.458008946	3.738650084
0.6283921617	1473	1.458999441	3.736007929
0.628403729	1474	1.459989937	3.735990286
0.6284153123	1475	1.460980432	3.737572193
0.6284268957	1476	1.461970927	3.736521959
0.6284384563	1477	1.462961422	3.736814976
0.6284500309	1478	1.463951917	3.735736609
0.6284616058	1479	1.464942413	3.731571674
0.6284731868	1480	1.465932908	3.727815628
0.6284847517	1481	1.466923403	3.730734348
0.6284963266	1482	1.467913898	3.725809097
0.6285079008	1483	1.468904393	3.723428965
0.6285194763	1484	1.469894889	3.724006891
0.6285310512	1485	1.470885384	3.722408772
0.6285426333	1486	1.471875879	3.717114449
0.6285541984	1487	1.472866374	3.71856904
0.6285657752	1488	1.473856869	3.720590353
0.6285773404	1489	1.474847365	3.720606089
0.6285889178	1490	1.47583786	3.720335484
0.6286004946	1491	1.476828355	3.718462944
0.6286120687	1492	1.47781885	3.716579437
0.6286236446	1493	1.478809346	3.717973232
0.6286352137	1494	1.479799841	3.715219736
0.628646788	1495	1.480790336	3.714606285
0.6286583579	1496	1.481780831	3.713658333
0.6286699474	1497	1.482771326	3.716256619
0.6286815279	1498	1.483761822	3.713365555
0.6286930884	1499	1.484752317	3.714428425
0.6287046738	1500	1.485742812	3.711206675
0.6287162401	1501	1.486733307	3.707998276
0.6287278094	1502	1.487723802	3.707678795
0.6287393878	1503	1.488714298	3.707995415
0.62875096	1504	1.489704793	3.707476616
0.6287625276	1505	1.490695288	3.70582819
0.6287741131	1506	1.491685783	3.703290701
0.628785723	1507	1.492676278	3.700059891
0.6287972592	1508	1.493666774	3.699792147
0.6288088342	1509	1.494657269	3.701263189
0.6288203962	1510	1.495647764	3.702171087
0.6288319709	1511	1.496638259	3.702220678
0.6288435457	1512	1.497628754	3.700770378
0.6288551265	1513	1.49861925	3.697845697
0.6288666921	1514	1.499609745	3.69158721
